div,name,price,virev,blgrev,addr1,addr2,attr,rating,review_name,review_cnt,,,,,,,,,,,,
캠핑,원스캠핑장,,30,,인천,강화군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,원주두리캠핑장,,29,284,강원,원주시,"오토캠핑, 방갈로, 파쇄석, 공용시설, 키즈테마, 자연학습, 장기숙박, 계곡",4.59,,,,,,,,,,,,,,
캠핑,원주웰빙캠프,,12,,강원,원주시,"오토캠핑, 데크, 개별바비큐, 방갈로, 수영장, 바비큐장, 체험활동, 장기숙박",,,,,,,,,,,,,,,
캠핑,원주키즈캠핑장,,3,539,강원,원주시,,,,,,,,,,,,,,,,
캠핑,월드니스,,25,55,강원,영월군,"포장, 국민지원금",4.65,,,,,,,,,,,,,,
캠핑,월드니스오토캠핑장,40000,277,40,강원,영월군,"오토캠핑, 파쇄석, 수영장, 와이파이, 반려동물, 계곡",4.51,개수대가 잘 되어있어요,52,,,,,,,,,,,,
캠핑,월드니스오토캠핑장,40000,277,40,강원,영월군,"오토캠핑, 파쇄석, 수영장, 와이파이, 반려동물, 계곡",4.51,온수가 잘 나와요,49,,,,,,,,,,,,
캠핑,월드니스오토캠핑장,40000,277,40,강원,영월군,"오토캠핑, 파쇄석, 수영장, 와이파이, 반려동물, 계곡",4.51,깨끗해요,47,,,,,,,,,,,,
캠핑,월드니스오토캠핑장,40000,277,40,강원,영월군,"오토캠핑, 파쇄석, 수영장, 와이파이, 반려동물, 계곡",4.51,화장실이 잘 되어있어요,37,,,,,,,,,,,,
캠핑,월드니스오토캠핑장,40000,277,40,강원,영월군,"오토캠핑, 파쇄석, 수영장, 와이파이, 반려동물, 계곡",4.51,공용시설 관리가 잘돼요,33,,,,,,,,,,,,
캠핑,월든캠프캠핑장,41250,169,40,강원,양양군,"단체, 글램핑, 오토캠핑, 데크, 파쇄석, 가족실, 반려동물, 바비큐장, 세미나실, 와이파이, 공용시설, 파티, 투어, 체험활동, 자연학습, 잔디, 장기숙박, 선착순입장, 해수욕장, 계곡, 수상레저, 바닷가, 문화유적",4.22,그늘이 많아요,98,,,,,,,,,,,,
캠핑,월든캠프캠핑장,41250,169,40,강원,양양군,"단체, 글램핑, 오토캠핑, 데크, 파쇄석, 가족실, 반려동물, 바비큐장, 세미나실, 와이파이, 공용시설, 파티, 투어, 체험활동, 자연학습, 잔디, 장기숙박, 선착순입장, 해수욕장, 계곡, 수상레저, 바닷가, 문화유적",4.22,사이트 간격이 넓어요,84,,,,,,,,,,,,
캠핑,월든캠프캠핑장,41250,169,40,강원,양양군,"단체, 글램핑, 오토캠핑, 데크, 파쇄석, 가족실, 반려동물, 바비큐장, 세미나실, 와이파이, 공용시설, 파티, 투어, 체험활동, 자연학습, 잔디, 장기숙박, 선착순입장, 해수욕장, 계곡, 수상레저, 바닷가, 문화유적",4.22,조용히 쉬기 좋아요,80,,,,,,,,,,,,
캠핑,월든캠프캠핑장,41250,169,40,강원,양양군,"단체, 글램핑, 오토캠핑, 데크, 파쇄석, 가족실, 반려동물, 바비큐장, 세미나실, 와이파이, 공용시설, 파티, 투어, 체험활동, 자연학습, 잔디, 장기숙박, 선착순입장, 해수욕장, 계곡, 수상레저, 바닷가, 문화유적",4.22,주차하기 편해요,69,,,,,,,,,,,,
캠핑,월든캠프캠핑장,41250,169,40,강원,양양군,"단체, 글램핑, 오토캠핑, 데크, 파쇄석, 가족실, 반려동물, 바비큐장, 세미나실, 와이파이, 공용시설, 파티, 투어, 체험활동, 자연학습, 잔디, 장기숙박, 선착순입장, 해수욕장, 계곡, 수상레저, 바닷가, 문화유적",4.22,뷰가 좋아요,45,,,,,,,,,,,,
캠핑,월등도캠핑장,,7,,경남,사천시,,,,,,,,,,,,,,,,
캠핑,월명612,,14,,경북,김천시,"파쇄석, 와이파이, 공용시설, 신축, 잔디, 오토캠핑",,,,,,,,,,,,,,,
캠핑,월선캠핑장,,1,44,충남,아산시,"오토캠핑, 파쇄석, 워터슬라이드, 노래방, 공용시설, 와이파이, 워터파크, 바닷가",,,,,,,,,,,,,,,
캠핑,월성오토캠핑장,,73,76,경남,거창군,"주차, 예약, 남/녀 화장실 구분",4.72,,,,,,,,,,,,,,
캠핑,월성자연캠핑야영장,,3,,경남,거창군,"사이트40,000원개인카라반50,000원성수기 사이트50,000원성수기 개인카라반60,000원",,,,,,,,,,,,,,,
캠핑,월악한울오토캠핑장,50000,68,80,충북,제천시,"파쇄석, 계곡, 와이파이, 오토캠핑",4.72,깨끗해요,22,,,,,,,,,,,,
캠핑,월악한울오토캠핑장,50000,68,80,충북,제천시,"파쇄석, 계곡, 와이파이, 오토캠핑",4.72,화장실이 잘 되어있어요,21,,,,,,,,,,,,
캠핑,월악한울오토캠핑장,50000,68,80,충북,제천시,"파쇄석, 계곡, 와이파이, 오토캠핑",4.72,온수가 잘 나와요,21,,,,,,,,,,,,
캠핑,월악한울오토캠핑장,50000,68,80,충북,제천시,"파쇄석, 계곡, 와이파이, 오토캠핑",4.72,개수대가 잘 되어있어요,17,,,,,,,,,,,,
캠핑,월악한울오토캠핑장,50000,68,80,충북,제천시,"파쇄석, 계곡, 와이파이, 오토캠핑",4.72,공용시설 관리가 잘돼요,14,,,,,,,,,,,,
캠핑,월악산국립공원송계오토캠프장,,34,217,충북,제천시,,4.23,화장실이 잘 되어있어요,7,,,,,,,,,,,,
캠핑,월악산국립공원송계오토캠프장,,34,217,충북,제천시,,4.23,깨끗해요,4,,,,,,,,,,,,
캠핑,월악산국립공원송계오토캠프장,,34,217,충북,제천시,,4.23,조용히 쉬기 좋아요,4,,,,,,,,,,,,
캠핑,월악산국립공원송계오토캠프장,,34,217,충북,제천시,,4.23,주차하기 편해요,4,,,,,,,,,,,,
캠핑,월악산국립공원송계오토캠프장,,34,217,충북,제천시,,4.23,온수가 잘 나와요,3,,,,,,,,,,,,
캠핑,월악산용하야영장,,6,153,충북,제천시,,,,,,,,,,,,,,,,
캠핑,월악오토캠핑장,,13,175,충북,제천시,"주차, 포장, 국민지원금",4.43,,,,,,,,,,,,,,
캠핑,월악파머스캠핑장,,94,28,충북,제천시,"계곡, 데크, 파쇄석, 신축, 와이파이",4.82,깨끗해요,60,,,,,,,,,,,,
캠핑,월악파머스캠핑장,,94,28,충북,제천시,"계곡, 데크, 파쇄석, 신축, 와이파이",4.82,화장실이 잘 되어있어요,56,,,,,,,,,,,,
캠핑,월악파머스캠핑장,,94,28,충북,제천시,"계곡, 데크, 파쇄석, 신축, 와이파이",4.82,매너타임이 잘 지켜져요,43,,,,,,,,,,,,
캠핑,월악파머스캠핑장,,94,28,충북,제천시,"계곡, 데크, 파쇄석, 신축, 와이파이",4.82,공용시설 관리가 잘돼요,41,,,,,,,,,,,,
캠핑,월악파머스캠핑장,,94,28,충북,제천시,"계곡, 데크, 파쇄석, 신축, 와이파이",4.82,개수대가 잘 되어있어요,33,,,,,,,,,,,,
캠핑,월악파인오토캠핑장,,14,47,충북,제천시,"주차, 무선 인터넷, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,월악힐링캠핑장,,24,51,충북,제천시,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.61,,,,,,,,,,,,,,
캠핑,월촌캠핑야영장,,,,경남,함안군,,,,,,,,,,,,,,,,
캠핑,천황야영장,,4,113,전남,영암군,,,,,,,,,,,,,,,,
캠핑,웨스턴캠프,,63,,충남,아산시,주차,,,,,,,,,,,,,,,
캠핑,웨이브글램핑,,2,23,경북,포항시,"포장, 국민지원금",,,,,,,,,,,,,,,
캠핑,웰니스권역야영장,,,,충남,공주시,,,,,,,,,,,,,,,,
캠핑,웰리힐리파크오토캠핑장,,22,44,강원,횡성군,,4,깨끗해요,10,,,,,,,,,,,,
캠핑,웰리힐리파크오토캠핑장,,22,44,강원,횡성군,,4,뷰가 좋아요,5,,,,,,,,,,,,
캠핑,웰리힐리파크오토캠핑장,,22,44,강원,횡성군,,4,화장실이 잘 되어있어요,3,,,,,,,,,,,,
캠핑,웰리힐리파크오토캠핑장,,22,44,강원,횡성군,,4,공용시설 관리가 잘돼요,2,,,,,,,,,,,,
캠핑,웰리힐리파크오토캠핑장,,22,44,강원,횡성군,,4,바비큐 해먹기 좋아요 ,1,,,,,,,,,,,,
캠핑,웰컴투캠프,,26,,강원,영월군,,,,,,,,,,,,,,,,
캠핑,위드독스in포천,,76,19,경기,포천시,"수영장, 반려동물, 와이파이, 계곡, 문화유적, 수상레저",,깨끗해요,35,,,,,,,,,,,,
캠핑,위드독스in포천,,76,19,경기,포천시,"수영장, 반려동물, 와이파이, 계곡, 문화유적, 수상레저",,화장실이 잘 되어있어요,28,,,,,,,,,,,,
캠핑,위드독스in포천,,76,19,경기,포천시,"수영장, 반려동물, 와이파이, 계곡, 문화유적, 수상레저",,조용히 쉬기 좋아요,24,,,,,,,,,,,,
캠핑,위드독스in포천,,76,19,경기,포천시,"수영장, 반려동물, 와이파이, 계곡, 문화유적, 수상레저",,매너타임이 잘 지켜져요,29,,,,,,,,,,,,
캠핑,위드독스in포천,,76,19,경기,포천시,"수영장, 반려동물, 와이파이, 계곡, 문화유적, 수상레저",,개수대가 잘 되어있어요,26,,,,,,,,,,,,
캠핑,위정캠핑장,,7,7,경북,영덕군,주차,,,,,,,,,,,,,,,
캠핑,유명산라온캠핑장,,19,50,경기,가평군,"무선 인터넷, 유아시설(놀이방)",4.39,,,,,,,,,,,,,,
캠핑,유명한오토캠핑장,,7,,경기,가평군,주차,,,,,,,,,,,,,,,
캠핑,유수암캠핑장,,10,,제주,제주시,,,,,,,,,,,,,,,,
캠핑,율곡캠핑장,,3,92,경기,파주시,,,,,,,,,,,,,,,,
캠핑,율곡관광농원오토캠핑장,50000,563,77,경기,안성시,주차,4.58,사이트 간격이 넓어요,81,,,,,,,,,,,,
캠핑,율곡관광농원오토캠핑장,50000,563,77,경기,안성시,주차,4.58,깨끗해요,59,,,,,,,,,,,,
캠핑,율곡관광농원오토캠핑장,50000,563,77,경기,안성시,주차,4.58,주차하기 편해요,50,,,,,,,,,,,,
캠핑,율곡관광농원오토캠핑장,50000,563,77,경기,안성시,주차,4.58,온수가 잘 나와요,48,,,,,,,,,,,,
캠핑,율곡관광농원오토캠핑장,50000,563,77,경기,안성시,주차,4.58,조용히 쉬기 좋아요,43,,,,,,,,,,,,
캠핑,율포오토캠핑리조트,,111,123,전남,보성군,"카라반, 오토캠핑, 족구장, 자연학습, 공용시설, 데크, 침대방, 가족실, 파티, 체험활동, 해수욕장, 바닷가, 문화유적",4.1,,,,,,,,,,,,,,
캠핑,은빛물결캠핑장,,896,90,경기,가평군,"주차, 포장, 방문접수/출장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.6,,,,,,,,,,,,,,
캠핑,은사시힐링오토캠핑장,,134,88,경기,파주시,주차,3.88,,,,,,,,,,,,,,
캠핑,은이골가족캠핑장,,19,86,경기,용인시,"오토캠핑, 바비큐장, 계곡",4.65,,,,,,,,,,,,,,
캠핑,은지가족야영장,,7,8,경기,고양시,"포장, 국민지원금",,,,,,,,,,,,,,,
캠핑,은하수관광농원,,16,,경북,김천시,"독채, 단체, 개별바비큐, 파쇄석, 가족실, 체험활동, 신축, 자연학습, 계곡, 오토캠핑, 노래방, 족구장",,,,,,,,,,,,,,,
캠핑,은하수캠핑장,,30,,경기,양주시,"파쇄석, 반려동물, 와이파이, 공용시설, 자연학습, 잔디, 장기숙박",,,,,,,,,,,,,,,
캠핑,은하캠프오토캠핑장&방갈로민박,35000,420,39,경기,가평군,"주차, 예약, 남/녀 화장실 구분",4.51,깨끗해요,49,,,,,,,,,,,,
캠핑,은하캠프오토캠핑장&방갈로민박,35000,420,39,경기,가평군,"주차, 예약, 남/녀 화장실 구분",4.51,화장실이 잘 되어있어요,43,,,,,,,,,,,,
캠핑,은하캠프오토캠핑장&방갈로민박,35000,420,39,경기,가평군,"주차, 예약, 남/녀 화장실 구분",4.51,주차하기 편해요,33,,,,,,,,,,,,
캠핑,은하캠프오토캠핑장&방갈로민박,35000,420,39,경기,가평군,"주차, 예약, 남/녀 화장실 구분",4.51,조용히 쉬기 좋아요,32,,,,,,,,,,,,
캠핑,은하캠프오토캠핑장&방갈로민박,35000,420,39,경기,가평군,"주차, 예약, 남/녀 화장실 구분",4.51,사이트 간격이 넓어요,29,,,,,,,,,,,,
캠핑,을수민박야영장,,1,20,강원,홍천군,,,,,,,,,,,,,,,,
캠핑,을왕리솔트캠핑장,95000,188,37,인천,중구,"공용시설, 신축, 잔디, 해수욕장, 개별바비큐, 파쇄석, 오토캠핑",,개수대가 잘 되어있어요,144,,,,,,,,,,,,
캠핑,을왕리솔트캠핑장,95000,188,37,인천,중구,"공용시설, 신축, 잔디, 해수욕장, 개별바비큐, 파쇄석, 오토캠핑",,화장실이 잘 되어있어요,144,,,,,,,,,,,,
캠핑,을왕리솔트캠핑장,95000,188,37,인천,중구,"공용시설, 신축, 잔디, 해수욕장, 개별바비큐, 파쇄석, 오토캠핑",,깨끗해요,137,,,,,,,,,,,,
캠핑,을왕리솔트캠핑장,95000,188,37,인천,중구,"공용시설, 신축, 잔디, 해수욕장, 개별바비큐, 파쇄석, 오토캠핑",,온수가 잘 나와요,126,,,,,,,,,,,,
캠핑,을왕리솔트캠핑장,95000,188,37,인천,중구,"공용시설, 신축, 잔디, 해수욕장, 개별바비큐, 파쇄석, 오토캠핑",,공용시설 관리가 잘돼요,83,,,,,,,,,,,,
캠핑,을전56오토캠핑장,40000,70,18,충북,단양군,"계곡, 독채, 개별바비큐, 2인실, 침대방, 오토캠핑, 파쇄석, 와이파이",4.58,뷰가 좋아요,42,,,,,,,,,,,,
캠핑,을전56오토캠핑장,40000,70,18,충북,단양군,"계곡, 독채, 개별바비큐, 2인실, 침대방, 오토캠핑, 파쇄석, 와이파이",4.58,조용히 쉬기 좋아요,27,,,,,,,,,,,,
캠핑,을전56오토캠핑장,40000,70,18,충북,단양군,"계곡, 독채, 개별바비큐, 2인실, 침대방, 오토캠핑, 파쇄석, 와이파이",4.58,온수가 잘 나와요,22,,,,,,,,,,,,
캠핑,을전56오토캠핑장,40000,70,18,충북,단양군,"계곡, 독채, 개별바비큐, 2인실, 침대방, 오토캠핑, 파쇄석, 와이파이",4.58,깨끗해요,20,,,,,,,,,,,,
캠핑,을전56오토캠핑장,40000,70,18,충북,단양군,"계곡, 독채, 개별바비큐, 2인실, 침대방, 오토캠핑, 파쇄석, 와이파이",4.58,매너타임이 잘 지켜져요,20,,,,,,,,,,,,
캠핑,읍내리75-1캠핑장,52500,44,14,경기,가평군,"오토캠핑, 계곡, 공용시설",,화장실이 잘 되어있어요,35,,,,,,,,,,,,
캠핑,읍내리75-1캠핑장,52500,44,14,경기,가평군,"오토캠핑, 계곡, 공용시설",,온수가 잘 나와요,31,,,,,,,,,,,,
캠핑,읍내리75-1캠핑장,52500,44,14,경기,가평군,"오토캠핑, 계곡, 공용시설",,깨끗해요,28,,,,,,,,,,,,
캠핑,읍내리75-1캠핑장,52500,44,14,경기,가평군,"오토캠핑, 계곡, 공용시설",,개수대가 잘 되어있어요,25,,,,,,,,,,,,
캠핑,읍내리75-1캠핑장,52500,44,14,경기,가평군,"오토캠핑, 계곡, 공용시설",,조용히 쉬기 좋아요,18,,,,,,,,,,,,
캠핑,거장산오토캠핑장,,31,119,경남,의령군,"주차, 포장, 예약, 남/녀 화장실 구분, 국민지원금",4.44,,,,,,,,,,,,,,
캠핑,의령나루캠프,,,,경남,의령군,,,,,,,,,,,,,,,,
캠핑,의성펫월드오토캠핑장,,2,17,경북,의성군,,,,,,,,,,,,,,,,
캠핑,이동계곡캠핑장,,,,경기,포천시,,,,,,,,,,,,,,,,
캠핑,이레캠핑장,182750,139,62,경기,가평군,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.35,온수가 잘 나와요,30,,,,,,,,,,,,
캠핑,이레캠핑장,182750,139,62,경기,가평군,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.35,물놀이하기 좋아요,25,,,,,,,,,,,,
캠핑,이레캠핑장,182750,139,62,경기,가평군,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.35,깨끗해요,19,,,,,,,,,,,,
캠핑,이레캠핑장,182750,139,62,경기,가평군,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.35,화장실이 잘 되어있어요,18,,,,,,,,,,,,
캠핑,이레캠핑장,182750,139,62,경기,가평군,"주차, 포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",4.35,바비큐 해먹기 좋아요 ,17,,,,,,,,,,,,
캠핑,이순신글램핑펜션,125000,63,4,전북,부안군,"주차, 예약, 무선 인터넷",4.04,바비큐 해먹기 좋아요 ,6,,,,,,,,,,,,
캠핑,이순신글램핑펜션,125000,63,4,전북,부안군,"주차, 예약, 무선 인터넷",4.04,온수가 잘 나와요,6,,,,,,,,,,,,
캠핑,이순신글램핑펜션,125000,63,4,전북,부안군,"주차, 예약, 무선 인터넷",4.04,주차하기 편해요,5,,,,,,,,,,,,
캠핑,이순신글램핑펜션,125000,63,4,전북,부안군,"주차, 예약, 무선 인터넷",4.04,개수대가 잘 되어있어요,5,,,,,,,,,,,,
캠핑,이순신글램핑펜션,125000,63,4,전북,부안군,"주차, 예약, 무선 인터넷",4.04,뷰가 좋아요,5,,,,,,,,,,,,
캠핑,이지캠핑장,,3,2,경기,용인시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,이천농업테마공원국민여가캠핑장,,1,2,경기,이천시,,,,,,,,,,,,,,,,
캠핑,이태백캠핑장,45000,186,84,충남,태안군,"주차, 예약, 남/녀 화장실 구분",4.28,뷰가 좋아요,32,,,,,,,,,,,,
캠핑,이태백캠핑장,45000,186,84,충남,태안군,"주차, 예약, 남/녀 화장실 구분",4.28,조용히 쉬기 좋아요,17,,,,,,,,,,,,
캠핑,이태백캠핑장,45000,186,84,충남,태안군,"주차, 예약, 남/녀 화장실 구분",4.28,깨끗해요,15,,,,,,,,,,,,
캠핑,이태백캠핑장,45000,186,84,충남,태안군,"주차, 예약, 남/녀 화장실 구분",4.28,사진이 잘 나와요,15,,,,,,,,,,,,
캠핑,이태백캠핑장,45000,186,84,충남,태안군,"주차, 예약, 남/녀 화장실 구분",4.28,화장실이 잘 되어있어요,15,,,,,,,,,,,,
캠핑,이포보오토캠핑장,,2,511,경기,여주시,"주차, 예약",,,,,,,,,,,,,,,
캠핑,이화만리캠핑장,,32,,경북,김천시,,,,,,,,,,,,,,,,
캠핑,인삼골오토캠핑장,,2,188,충남,금산군,주차,,,,,,,,,,,,,,,
캠핑,아리캠핑장,,9,,강원,인제군,"주차, 예약, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,인제소재골야영장,,40,,강원,인제군,"계곡, 데크, 파쇄석, 공용시설, 신축, 오토캠핑",,,,,,,,,,,,,,,
캠핑,인제캠핑타운,,76,277,강원,인제군,"주차, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분",4.42,깨끗해요,8,,,,,,,,,,,,
캠핑,인제캠핑타운,,76,277,강원,인제군,"주차, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분",4.42,뷰가 좋아요,7,,,,,,,,,,,,
캠핑,인제캠핑타운,,76,277,강원,인제군,"주차, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분",4.42,개수대가 잘 되어있어요,5,,,,,,,,,,,,
캠핑,인제캠핑타운,,76,277,강원,인제군,"주차, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분",4.42,온수가 잘 나와요,4,,,,,,,,,,,,
캠핑,인제캠핑타운,,76,277,강원,인제군,"주차, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분",4.42,바비큐 해먹기 좋아요 ,2,,,,,,,,,,,,
